original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,meta_case,meta_voxels,meta_eq_diameter_mm,meta_sx,meta_sy,meta_sz,y,proba,pred
0.9540307016320771,0.8631601767408066,21.18646817198162,24.54523359960753,29.410882339705484,34.23448553724738,34.88552708502482,36.11094017053558,8009.0,23.41690643275681,0.6602950749937135,2931.781470139072,0.3660608652939283,8054.0,-631.0,123.0,916565569.0,5.015898955495327,493.0,2.0934939926986806,255.0,255.28937154958925,-168.26856220511547,-62.5,-890.0,1145.0,205.43714337469103,337.3463043430093,-0.6695093758610055,916565569.0,0.0433091346596468,85488.22002730945,1100.7379472759744,489170.7981680173,-8107.902353019872,434.2071684301599,34.14624288002416,0.8518635178027723,4.056654411882379,3.547968799197334,17.212759156131117,0.3762337785127611,0.3031824248999602,0.9855209834439532,0.926216296065917,-0.2093291832293479,0.9238017057198036,0.2778436199573993,31.63058788880027,0.0081447420340215,8.688124331041658,0.8600295315876842,0.0385024825742995,63.26117577760057,5.804726471995987,117.08835282754596,7.647870579209194,1150.9749192947604,0.1429072410348597,15.32438958559399,348.8117705487956,136.8981101090115,1024.6554507077228,34.1509808790663,52983.907251055374,0.0439059363522919,0.0044666414961478,0.3073577537550248,204.5628163549876,0.0020504301360784,249.2078731289048,0.035482880391324,137.30760043484176,960.6219855650506,1.5665187489730057,1801.2454725452092,0.0058127406002601,0.0048428223452901,5.669804647182512,5639.037312031649,0.8025042613324381,0.8715783843670606,0.2470963738647399,0.914517962234382,839.1510387937041,0.0046544875676505,77.76722925457102,0.0273443140838857,100.25395124534886,633.1916315049226,630.6111111111111,1032788.2429676512,0.4205277899816005,0.0068792848436182,1247.0253164556962,0.4384758496679663,0.6872880603062458,419.482267526346,0.0049016732873896,6.914459197255942,0.353116463868885,622.5913013504879,0.2994731721306301,0.0019484404478228,1813.7005464472973,0.2657390329384457,1.9716425813361529,LIDC-IDRI-0001_R_1.nii.gz,6547,24.90861627708052,0.703125,0.703125,2.5,1,0.9944661756256452,1
0.8931204349982795,0.5853972853159648,18.182474399065484,31.060059305282905,35.510561809129406,34.88552708502482,34.539832078341085,40.17461885320133,9915.958333333334,27.740373677806627,0.6405285352952564,3484.727086654872,0.3514261526231576,9970.0,-722.0,23.0,2254749489.0,5.109805371704849,564.0,1.5715845490202538,269.0,258.52847060740896,-378.81213640922766,-444.0,-887.0,1156.0,220.55265342150813,475.5558948508389,0.2229146691464129,2254749489.0,0.0331395389780172,82654.77443645883,631.5913314907655,363912.5950358665,817.0235409005935,485.2022908972228,30.46332420628968,0.8816393582245257,3.896726355461024,3.4990690410910283,14.77022754241236,0.367321816043082,0.2893010954007332,0.9870120217471572,0.9283852345611324,-0.22522714494967,0.9422440798275408,0.273909469642548,22.754660301035337,0.0038932481021519,9.043125316634418,0.8856968970515084,0.0252885462084681,45.50932060207069,6.0702795093333135,128.9164037758781,7.861562655628314,1439.3845536609829,0.1443715700763272,11.07365164701728,330.4012036108325,132.3728922474545,588.9473420260782,27.412437311935808,26605.458676028084,0.148277725046066,0.0077369442880114,0.2617380814231069,129.12335128088043,0.0019076881523921,274.424402303689,0.0311644019682228,124.62530093481988,559.0046576809068,1.4918177856135997,980.4907096110272,0.0109944722453095,0.0078660552576182,5.670697403889897,7161.714522691833,0.8124226281722068,0.8829951392639455,0.2051914768865227,0.9195365409943904,497.3766554514142,0.0072856616175685,90.55630026809652,0.0303472856126328,82.9432063723235,485.07741286863273,331.59584450402144,379913.7717828418,0.9198317337170802,0.0076929098864358,1093.1454423592493,0.3663356040077913,0.6267203362594123,306.3487342205043,0.0044661418322816,7.129707778775786,0.2992978936810431,320.4325423707494,0.620058713721358,0.0017061974080108,1731.7906690441016,0.2286913743936245,1.63216933091254,LIDC-IDRI-0003_R_2.nii.gz,5914,26.684574788663088,0.8203120231628418,0.8203120231628418,2.5,1,0.9831394588176902,1
0.7351392112186117,0.6241249771531213,7.657488756983486,12.269159282668506,14.0356688476182,11.180339887498947,14.142135623730953,14.177446878757824,552.6666666666666,9.019540077376432,0.7815606749146998,416.7064981175067,0.7539924573899398,565.0,-743.0,-58.39999999999998,145830414.0,5.163950209787612,353.0,2.2706091017935166,123.0,207.4305458532383,-442.26194690265487,-489.0,-919.0,1042.0,154.59444761194683,508.04224965412897,0.4474894312388617,145830414.0,0.0309593546871328,62511.2977555016,551.6771163382907,242028.64373994543,1625.8980544544777,332.503131379944,69.41895039686457,0.6556715385217088,6.658694192723612,4.018951931892302,22.825323292593488,0.2352768218607896,0.1467639756393639,0.9643214275135228,0.8718091152766528,-0.2888372400491792,0.974098529374669,0.1446167214537883,22.036889053388087,0.0025308194437536,8.854199340251476,0.7685533724708132,0.0086806991689443,44.07377810677617,5.994266858709016,100.48052044420224,6.711968272508933,158.72035398230088,0.2809209804996476,1.63328686663012,17.49203539823009,99.9003398856606,493.3433628318584,6.242477876106195,4415.102654867256,0.0537721861126354,0.0096964442235261,0.4882900236790882,197.62891967672024,0.0053748072016016,16.832190243494246,0.0311695559326394,97.55275914942376,484.8936960379702,1.1466121370279272,582.7083957112134,0.0110113863477324,0.0097486691595881,5.348232264667191,495.725142788936,0.9170303527612556,0.9558883594281824,0.0503828773868158,0.9668635953203196,462.24757100184695,0.0094664385427173,11.116923076923078,0.0342059171597633,75.43331597633136,415.24,5.603076923076923,3758.2984615384617,0.0434269688961148,0.0107127211204217,157.75692307692307,0.4854059171597633,0.7239763910692483,281.5107735653236,0.0083373014543303,6.145412913252095,0.5752212389380531,2.580828402366864,0.1179807449378413,0.0163951229449617,2394.2100591866424,0.4163403251459203,10.341170825075798,LIDC-IDRI-0003_R_3.nii.gz,330,10.19697043373307,0.8203120231628418,0.8203120231628418,2.5,1,0.9999885265676184,1
0.8374441168265567,0.7986035940827475,11.90744403729782,14.910331139912234,20.223748416156685,20.223748416156685,15.231546211727816,20.445048300260872,1467.75,12.486569093055309,0.7644160402743491,817.063341118699,0.5566774594574683,1487.0,-798.0,1.0,304200101.0,5.016750630545358,575.0,1.7381910028852268,75.0,270.15930035198573,-334.7350369872226,-280.0,-964.0,1039.0,226.91063111640204,452.29750565833086,-0.3873105994718968,304200101.0,0.0436642337152881,92525.48863791052,923.5070028233094,430313.7063191754,-6101.4494383975625,435.7672738156167,65.19528855404039,0.7352821484543264,5.636819277983771,3.9410409877248833,32.60592101894001,0.3456075470510231,0.2768108723582444,0.968877984854066,0.8953315053071781,-0.235801895939391,0.9428371090413996,0.2237954134382723,28.81769242323117,0.0120538145144118,8.510309529985136,0.8204136520470234,0.0706563682519818,57.63538484646232,5.764957235159185,125.24064059241428,7.279940060609532,279.12373907195695,0.1877093067060907,22.821590751317515,64.9287155346335,148.10905543628732,830.9804976462676,40.59515803631473,59590.15063887021,0.0800876070989301,0.00877884466329,0.4037055858182001,219.80054156533996,0.0032408011092479,42.26497090850233,0.0324031877164089,142.86350274678767,755.7038521327031,1.572992223995373,1556.111680547491,0.0114040549008735,0.0094429927915618,5.587655705524012,1077.0027837928103,0.8257827342310112,0.8763126584242927,0.2673777901270281,0.9246107993896252,657.3398110728181,0.0090542875975368,19.445730824891463,0.0281414338999876,103.04035553247144,540.0984081041968,89.84804630969609,135186.9030390738,0.1115755962037652,0.0093871375670071,353.38784370477566,0.5114151138998201,0.7432611964678418,383.20359263531697,0.0054986871335989,6.4233460067437775,0.464694014794889,85.21714162448347,0.1238160659170027,0.006435665592965,2397.5168473499,0.5474482046928085,5.53063764385309,LIDC-IDRI-0003_R_4.nii.gz,867,14.070392504800097,0.8203120231628418,0.8203120231628418,2.5,1,0.9996898332448853,1
0.8440231687943716,0.7520607328090628,5.288665349767986,7.032231732155467,7.615773105863909,7.810249675906654,7.615773105863909,8.602325267042627,140.0,5.93536651027019,0.830224279142837,157.05100450263308,1.121792889304522,147.0,-701.4,104.00000000000006,40561668.0,5.176941666805464,456.0,4.339998619822895,870.0,295.2695636077561,-369.6598639455783,-513.0,-829.0,1699.0,197.69099276791587,525.29012391793,1.3483208549128023,40561668.0,0.0366051182377712,139281.2992734509,651.0781785295408,1798630.4968740123,18355.10155252276,787.3849454649026,297.97901052044466,0.4619198252097303,12.663147270155587,4.64652075805693,129.04161009658787,0.1781501011366817,0.1031120191776907,0.9484458419102612,0.8603579868125586,-0.6159000447448056,0.9992136529626744,0.1073054837074064,22.982482552257867,0.0069506058107914,7.308776145711944,0.9108208572266177,0.0226886519615796,45.96496510451574,5.6289471352396685,271.3409889963368,5.95900706289794,65.06802721088435,0.4426396408903698,0.8768568651950577,5.380952380952381,221.84432412420747,611.0340136054422,3.4761904761904763,1180.8299319727892,0.0612489358856751,0.0192920976201096,0.6848563869992441,502.0692403628119,0.0144378098577224,5.148004316688608,0.0358575393235782,223.7666718818639,619.2427200409779,1.0750923108791726,639.423349908687,0.0205963646452201,0.0193533837339795,5.271703450390855,137.128758756998,0.9549800182233098,0.976452119309262,0.0256696541213444,0.9824223665507684,614.3295713885711,0.0190535628342085,3.145454545454545,0.028595041322314,243.71107438016531,713.4181818181818,2.6818181818181817,1096.1272727272728,0.0449419106852317,0.0206635161897877,75.2909090909091,0.6844628099173554,0.8521274479488764,647.6538584312513,0.0184876869144493,5.820008750235052,0.7482993197278912,0.8959504132231404,0.0551881779661014,0.0312176402561392,9233.351451608069,1.2839659728788329,62.04150051531113,LIDC-IDRI-0004_R_1.nii.gz,160,6.368229021693655,0.8222659826278687,0.8222659826278687,1.25,1,0.7150760560049547,1
0.796916825502608,0.7875517298245521,4.718142596956708,5.990898652470484,6.4031242374328485,6.4031242374328485,5.830951894845301,7.071067811865476,85.79166666666667,4.77424793603463,0.8681441836499072,108.35667447457404,1.2630209749343255,92.0,-696.2,-357.69999999999993,28750970.0,4.054479277206578,223.0,2.041461145156997,-221.0,118.40831758034028,-542.2173913043479,-549.0,-768.0,547.0,91.34722222222224,559.0264246690499,0.185098232008438,28750970.0,0.0711247637051039,18510.844045368616,133.6157074421387,12808.12357598452,38.28653879551114,72.91984706557209,44.60761989082869,0.2417713947431852,5.393152098780721,3.4391798113693284,13.320347759474064,0.2637020678719333,0.1674874091548043,0.9298659457213202,0.8248480328742702,-0.5041618237812381,0.9909613635124792,0.1413685129610737,11.2387319862612,0.017993916586072,6.082601374174006,0.8456365004558318,0.0428870076541319,22.4774639725224,4.344401464589708,29.38186673910019,5.153571738477568,27.347826086956523,0.2972589792060491,1.0070888468809074,6.543478260869565,29.86672967863894,124.71739130434784,6.217391304347826,718.8913043478261,0.6074599863422384,0.0961528058441691,0.3573188405797101,57.66817632850241,0.0195547240194876,6.175066317060682,0.0704549659884044,29.6470289418009,126.56384250157862,1.2625651983399426,147.5613961204828,0.1358503876506926,0.0943261130388242,4.179575881188798,81.69347047098812,0.9232922349265126,0.9506688963210702,0.1110337847052822,0.9645431085994224,122.47983042422888,0.0913064502201004,2.488372093023256,0.0578691184424013,29.55759870200108,151.06976744186048,6.744186046511628,736.8372093023256,0.8220733013347687,0.0627300731912889,13.186046511627907,0.3066522444564629,0.5490921795074619,101.88087604809364,0.0125399713428749,5.065572312740995,0.4673913043478261,2.166576527852893,0.1657458893223392,0.0394335433544739,762.6144563914152,0.5217434940685947,9.164644779153448,LIDC-IDRI-0005_R_1.nii.gz,92,5.786049801588435,0.6640620231628418,0.6640620231628418,2.5,0,0.26257834832343036,0
0.8900199468055233,0.7054894935264346,5.737826151539867,8.133113539166933,9.219544457292889,8.602325267042627,8.94427190999916,9.797958971132712,214.58333333333331,7.238633279492635,0.8104919929514337,213.86155519172377,0.996636373709004,223.0,-764.6,-338.4,77039127.0,4.543872779635663,243.0,2.7007680719231835,-117.0,134.66086187134266,-563.896860986547,-587.0,-832.0,715.0,96.55558747486351,587.764355179634,0.6244894293154919,77039127.0,0.048884956464035,27487.267389249733,207.7941114719674,48043.91377127517,702.3940733523941,138.4620652052317,47.8469664108215,0.4897325059527894,5.519386167815001,3.7393951562830496,16.262292834949246,0.2594238828182994,0.1675606130792878,0.9533307915527656,0.8555416277153344,-0.3374534907512799,0.976903529525296,0.1760830944513536,13.601799058816663,0.0056930583006009,7.636488297178238,0.6433354765425212,0.0148437650032324,27.20359811763333,5.262266578211354,46.57725790401332,5.878117197693392,64.80269058295964,0.2905950250356934,0.9389289951537332,10.90134529147982,44.21729775382573,187.03587443946188,5.286995515695067,970.829596412556,0.0985369367915069,0.0280155151570427,0.451910812157449,80.15863228699551,0.01735646491484,10.41157789786049,0.0487196019817035,44.37584725799477,186.9688507075548,1.133900911063783,211.9324075353303,0.0308299449859505,0.0284810035912843,4.722920669957846,196.40496992873565,0.9185568501619752,0.9582614694722318,0.0438345075772689,0.9677616387959982,180.80275083236617,0.0279251439709433,5.87603305785124,0.0485622566764565,47.58677685950413,185.11570247933884,6.404958677685951,1059.9421487603306,0.1120140635691823,0.0365618754337382,52.14049586776859,0.4309131889898231,0.6809537292113049,117.87107897153354,0.02898443907859,5.509265304423438,0.5426008968609866,3.0084010655009905,0.1438192551713944,0.0308531782853008,1124.6890367494254,0.3501135894579339,10.270173336044923,LIDC-IDRI-0005_R_2.nii.gz,197,7.457758234801533,0.6640620231628418,0.6640620231628418,2.5,1,0.9952109727187387,1
0.7583848789454312,0.7021014615185006,6.1842954614651005,8.808264617609177,10.0,8.94427190999916,8.94427190999916,10.770329614269007,231.5,6.680054695744861,0.808823363826955,225.422762081898,0.9737484323192136,240.0,-703.4,-107.8,55211422.0,4.966797738233642,351.25,1.9863359916911327,-6.0,185.4825,-427.775,-436.0,-892.0,886.0,144.05772569444443,479.63276750725305,0.055643221313078,55211422.0,0.0342361111111111,47056.14104166667,493.9679653068812,111241.0769033204,-777.6792116113825,225.568088060757,72.26120090865291,0.5161706647846697,6.810923859725644,3.959339938316084,22.567008691288883,0.2258241354692173,0.1361277392169924,0.9513207856633408,0.8520389797067802,-0.3953180024301324,0.9895262653858806,0.1418974906043122,21.341162545364064,0.0046104451065705,7.907212106035833,0.7438649224033026,0.0130341716947367,42.68232509072813,5.55804341408855,74.45732224235248,6.123740794083791,83.05,0.3460416666666667,1.0691666666666666,8.216666666666667,75.60206597222222,452.7708333333333,4.491666666666666,2530.7375,0.0326991370504517,0.0125376705143363,0.564693287037037,233.2225162037037,0.0097361446481156,7.960604404738275,0.0342902547771603,74.90568428756973,449.2123600411084,1.1080242939718234,508.4042146293791,0.0134466812844862,0.0127551344247182,5.084924955507702,218.21145292558143,0.9395693359239954,0.9673076923076922,0.0386268277347288,0.9761499320800427,435.6588334730431,0.0126175232931227,5.611464968152866,0.0357418150837762,69.70887257089538,420.85350318471336,3.732484076433121,2022.312101910828,0.0339269749373193,0.0155806500028646,85.05095541401273,0.5417258306625016,0.7631581740976645,311.1874752300071,0.01416175050677,5.717218265820713,0.6541666666666667,1.3956752809444604,0.0650233390465792,0.0316964001085789,1786.8774330573517,0.5025129136348127,13.257870585486398,LIDC-IDRI-0006_R_4.nii.gz,257,7.826090182887733,0.625,0.625,2.5,1,0.9993782441369846,1
0.5874795103511052,0.4747354611532197,19.93090358964754,41.98317846581696,39.66106403010388,49.678969393496885,36.23534186398688,50.60632371551998,12045.166666666666,24.66425712808121,0.5320610251463139,4776.002586821122,0.3965078042496539,12087.0,-817.0,212.0,2375446262.0,5.734711698724454,633.0,2.199149687631041,784.0,343.6450058933683,-191.56449077521305,-43.0,-1202.0,1986.0,264.7231617971676,443.3159367463685,-0.53630395621619,2375446262.0,0.0245477602404218,159832.0656473435,2058.9400295402334,1469675.5567165052,-14732.851709567158,760.1169215061383,167.67090576665325,0.6368356395917777,8.939463383046292,4.614243043215403,85.11524395086107,0.2404039573502086,0.1618185717221677,0.977200432165608,0.9091424371398814,-0.1189713895155419,0.8431039612075459,0.1644445907651511,43.71039536386501,0.0017499424800494,10.596398947842932,0.6759037993587285,0.0096227424499686,87.42079072773001,6.492515709314682,231.94695681819783,7.747694774232768,3167.2501861504097,0.262037741883876,3.4736612169257506,296.70877802597835,255.8438342917847,2008.1116075122031,9.360718126913213,23896.29395218003,0.0072990779990855,0.0016828886616603,0.4941143104663077,841.476166091177,0.0011098658280016,263.545991921982,0.0230660301593511,259.3116603134647,1979.033694648924,1.1912622469174254,2462.5394608215465,0.0018873180202673,0.0017316212252718,6.0657447990704565,10304.45619199354,0.9017341624050524,0.9451413152083292,0.0710771709521029,0.9604739485002486,1880.870352997188,0.0016966772895073,112.76873404415078,0.0169347851094985,272.71462832505165,1702.017870551134,96.06442408770086,265668.27616759273,0.0386124424386229,0.0022261766996358,3782.760624718426,0.5680673711846262,0.7821454274232267,1280.2745236498154,0.0018636772506061,7.237886809342132,0.5509224786961198,92.76970027771011,0.324243959865936,0.0007765617652354,15740.227605210894,0.4748620789075463,1.7902341093996164,LIDC-IDRI-0007_R_1.nii.gz,7748,28.264220966423785,0.78125,0.78125,2.5,1,0.9753052597515596,1
0.6008409659933416,0.5318957234725463,4.9081497148397695,9.2276540273652,12.649110640673518,6.4031242374328485,11.180339887498947,12.68857754044952,140.125,5.544352559654456,0.7575907300767326,172.21060385063674,1.2289784396120371,150.0,-793.0,-454.80000000000007,60161221.0,4.143075446536736,203.25,2.173632435310665,-294.0,107.59279999999998,-620.34,-639.5,-843.0,549.0,83.01099651663137,633.3046712812614,0.2408746384767431,60161221.0,0.0639111111111111,16253.09106666667,130.90826634857098,12177.069831865963,-0.2265499514719172,73.01534413466149,30.87157151284396,0.4113684066847724,4.403285203813409,3.310532263488088,10.010230449712877,0.3050220990428789,0.2130132143734974,0.9493290926957824,0.8513988663636488,-0.3739529982969633,0.975768082890366,0.2020614830062327,10.96612398849209,0.0109473238125471,6.73560642404665,0.7064592790482008,0.0254773275396937,21.932247976984183,4.753175950035222,25.97172891187636,5.657892548003961,37.333333333333336,0.2488888888888888,1.4899555555555557,9.586666666666666,26.03395555555556,120.25333333333332,7.773333333333333,1056.7733333333333,0.293150620020996,0.0592026373885976,0.3375934618291761,38.46161882086168,0.0247525054174369,8.985562663031947,0.0635146998653393,26.18486970022856,119.7724603756858,1.2117561318286632,146.28049075439242,0.0711340768802077,0.0601021393224952,4.373606200501352,126.93464761631344,0.8927021393144294,0.942051282051282,0.0688991574659401,0.9543417319475884,113.79933947424138,0.058438485346491,4.217391304347826,0.0611216131064902,28.42722117202269,111.0,7.072463768115942,990.4347826086956,0.3174985591850428,0.0683906985433203,20.47826086956522,0.2967863894139886,0.5432586330291644,60.89778090892825,0.0403332318439829,5.414693978793702,0.46,2.346565847511028,0.1435913583230107,0.0410238418858585,542.6427738826482,0.3076753366207966,7.592576386895224,LIDC-IDRI-0008_R_1.nii.gz,89,6.377304460387822,0.78125,0.78125,2.5,1,0.8348053724259409,1
