original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,meta_case,meta_voxels,meta_eq_diameter_mm,meta_sx,meta_sy,meta_sz
0.9540307016320773,0.8631601767408066,21.18646817198162,24.54523359960753,29.410882339705484,34.23448553724738,34.88552708502482,36.11094017053558,8009.0,23.41690643275681,0.6602950749937135,2931.7814701390716,0.3660608652939283,8054.0,-631.0,123.0,916565569.0,5.015898955495327,493.0,2.0934939926986806,255.0,255.28937154958925,-168.26856220511547,-62.5,-890.0,1145.0,205.43714337469106,337.3463043430093,-0.6695093758610055,916565569.0,0.043309134659646836,85488.22002730945,1100.7379472759744,489170.79816801724,-8107.902353019872,434.20716843015987,34.14624288002416,0.8518635178027723,4.056654411882379,3.547968799197334,17.212759156131117,0.3762337785127611,0.3031824248999602,0.9855209834439532,0.926216296065917,-0.20932918322934796,0.9238017057198036,0.27784361995739937,31.63058788880027,0.0081447420340215,8.688124331041658,0.8600295315876842,0.03850248257429952,63.26117577760057,5.804726471995987,117.08835282754596,7.6478705792091946,1150.9749192947604,0.14290724103485974,15.32438958559399,348.8117705487956,136.8981101090115,1024.6554507077228,34.1509808790663,52983.907251055374,0.04390593635229198,0.004466641496147818,0.30735775375502483,204.56281635498758,0.0020504301360784473,249.20787312890482,0.03548288039132409,137.30760043484176,960.6219855650506,1.5665187489730055,1801.2454725452092,0.005812740600260175,0.004842822345290183,5.669804647182512,5639.037312031649,0.8025042613324381,0.8715783843670606,0.24709637386473998,0.9145179622343819,839.1510387937041,0.004654487567650544,77.76722925457102,0.027344314083885733,100.25395124534886,633.1916315049226,630.6111111111111,1032788.2429676512,0.4205277899816005,0.0068792848436182805,1247.0253164556962,0.4384758496679663,0.6872880603062458,419.482267526346,0.004901673287389695,6.914459197255942,0.353116463868885,622.5913013504879,0.2994731721306301,0.0019484404478228138,1813.7005464472973,0.26573903293844575,1.9716425813361529,LIDC-IDRI-0001_R_1.nii.gz,6547,24.90861627708052,0.703125,0.703125,2.5
0.8931204349982795,0.5853972853159648,18.182474399065484,31.060059305282902,35.510561809129406,34.88552708502482,34.539832078341085,40.17461885320133,9915.958333333334,27.740373677806627,0.6405285352952564,3484.727086654872,0.35142615262315763,9970.0,-722.0,23.0,2254749489.0,5.109805371704849,564.0,1.5715845490202538,269.0,258.52847060740896,-378.81213640922766,-444.0,-887.0,1156.0,220.55265342150813,475.5558948508389,0.22291466914641297,2254749489.0,0.03313953897801729,82654.77443645883,631.5913314907655,363912.5950358665,817.0235409005935,485.2022908972228,30.46332420628968,0.8816393582245257,3.896726355461024,3.4990690410910283,14.77022754241236,0.36732181604308206,0.28930109540073323,0.9870120217471571,0.9283852345611323,-0.22522714494967006,0.9422440798275408,0.27390946964254803,22.754660301035337,0.0038932481021519295,9.043125316634418,0.8856968970515084,0.02528854620846813,45.50932060207069,6.0702795093333135,128.9164037758781,7.861562655628314,1439.3845536609829,0.14437157007632728,11.07365164701728,330.4012036108325,132.3728922474545,588.9473420260782,27.412437311935808,26605.458676028084,0.148277725046066,0.007736944288011445,0.2617380814231069,129.12335128088043,0.001907688152392102,274.424402303689,0.031164401968222878,124.62530093481988,559.0046576809068,1.4918177856135997,980.4907096110272,0.010994472245309524,0.007866055257618245,5.670697403889897,7161.714522691833,0.8124226281722068,0.8829951392639455,0.2051914768865227,0.9195365409943903,497.3766554514142,0.0072856616175685845,90.55630026809652,0.03034728561263288,82.9432063723235,485.07741286863273,331.59584450402144,379913.7717828418,0.9198317337170802,0.007692909886435871,1093.1454423592493,0.3663356040077913,0.6267203362594123,306.3487342205043,0.004466141832281612,7.129707778775786,0.29929789368104315,320.4325423707494,0.620058713721358,0.0017061974080108005,1731.7906690441016,0.22869137439362452,1.63216933091254,LIDC-IDRI-0003_R_2.nii.gz,5914,26.684574788663088,0.8203120231628418,0.8203120231628418,2.5
0.7351392112186117,0.6241249771531213,7.657488756983486,12.269159282668506,14.035668847618199,11.180339887498949,14.142135623730951,14.177446878757825,552.6666666666666,9.019540077376432,0.7815606749146998,416.7064981175067,0.7539924573899398,565.0,-743.0,-58.39999999999998,145830414.0,5.163950209787612,353.0,2.2706091017935166,123.0,207.4305458532383,-442.26194690265487,-489.0,-919.0,1042.0,154.59444761194683,508.04224965412897,0.4474894312388617,145830414.0,0.030959354687132897,62511.297755501604,551.6771163382907,242028.64373994543,1625.8980544544777,332.503131379944,69.41895039686457,0.6556715385217088,6.658694192723612,4.018951931892302,22.825323292593488,0.23527682186078963,0.14676397563936391,0.9643214275135227,0.8718091152766528,-0.28883724004917927,0.974098529374669,0.14461672145378832,22.036889053388087,0.0025308194437536186,8.854199340251476,0.7685533724708132,0.008680699168944364,44.07377810677617,5.994266858709016,100.48052044420223,6.711968272508933,158.72035398230088,0.2809209804996476,1.63328686663012,17.49203539823009,99.90033988566059,493.3433628318584,6.242477876106195,4415.102654867256,0.05377218611263542,0.00969644422352615,0.48829002367908825,197.62891967672024,0.005374807201601652,16.832190243494246,0.03116955593263941,97.55275914942375,484.8936960379702,1.1466121370279272,582.7083957112134,0.011011386347732475,0.009748669159588195,5.348232264667191,495.72514278893595,0.9170303527612556,0.9558883594281824,0.05038287738681583,0.9668635953203195,462.24757100184695,0.009466438542717337,11.116923076923078,0.034205917159763316,75.43331597633136,415.24,5.603076923076923,3758.2984615384617,0.0434269688961148,0.010712721120421796,157.75692307692307,0.48540591715976333,0.7239763910692483,281.5107735653236,0.008337301454330322,6.145412913252095,0.5752212389380531,2.5808284023668637,0.11798074493784134,0.016395122944961718,2394.2100591866424,0.4163403251459203,10.341170825075798,LIDC-IDRI-0003_R_3.nii.gz,330,10.19697043373307,0.8203120231628418,0.8203120231628418,2.5
0.8374441168265567,0.7986035940827475,11.90744403729782,14.910331139912234,20.223748416156685,20.223748416156685,15.231546211727817,20.445048300260872,1467.75,12.486569093055309,0.7644160402743491,817.063341118699,0.5566774594574683,1487.0,-798.0,1.0,304200101.0,5.016750630545358,575.0,1.7381910028852268,75.0,270.15930035198573,-334.7350369872226,-280.0,-964.0,1039.0,226.91063111640204,452.29750565833086,-0.38731059947189683,304200101.0,0.04366423371528816,92525.48863791053,923.5070028233094,430313.7063191754,-6101.4494383975625,435.7672738156167,65.19528855404039,0.7352821484543264,5.636819277983771,3.9410409877248833,32.60592101894001,0.3456075470510231,0.2768108723582444,0.968877984854066,0.8953315053071781,-0.23580189593939108,0.9428371090413997,0.22379541343827233,28.81769242323117,0.012053814514411839,8.510309529985136,0.8204136520470234,0.07065636825198182,57.63538484646232,5.764957235159185,125.24064059241427,7.279940060609532,279.12373907195695,0.18770930670609076,22.821590751317515,64.9287155346335,148.10905543628732,830.9804976462676,40.59515803631473,59590.15063887021,0.0800876070989301,0.00877884466329009,0.40370558581820015,219.80054156533993,0.0032408011092479438,42.26497090850233,0.03240318771640897,142.86350274678767,755.7038521327031,1.572992223995373,1556.111680547491,0.011404054900873529,0.009442992791561843,5.587655705524012,1077.0027837928103,0.8257827342310112,0.8763126584242927,0.2673777901270281,0.9246107993896252,657.3398110728181,0.00905428759753681,19.445730824891463,0.028141433899987644,103.04035553247144,540.0984081041968,89.84804630969609,135186.9030390738,0.11157559620376523,0.009387137567007167,353.38784370477566,0.5114151138998201,0.7432611964678418,383.20359263531697,0.00549868713359894,6.4233460067437775,0.46469401479488903,85.21714162448347,0.12381606591700273,0.006435665592965005,2397.5168473498998,0.5474482046928085,5.53063764385309,LIDC-IDRI-0003_R_4.nii.gz,867,14.070392504800095,0.8203120231628418,0.8203120231628418,2.5
0.8440231687943716,0.7520607328090628,5.288665349767986,7.032231732155467,7.615773105863909,7.810249675906654,7.615773105863909,8.602325267042627,140.0,5.93536651027019,0.830224279142837,157.05100450263308,1.121792889304522,147.0,-701.4,104.00000000000006,40561668.0,5.176941666805464,456.0,4.339998619822895,870.0,295.2695636077561,-369.65986394557825,-513.0,-829.0,1699.0,197.69099276791587,525.29012391793,1.3483208549128025,40561668.0,0.036605118237771295,139281.2992734509,651.0781785295408,1798630.4968740125,18355.101552522756,787.3849454649026,297.97901052044466,0.46191982520973035,12.663147270155589,4.64652075805693,129.04161009658787,0.1781501011366817,0.10311201917769071,0.9484458419102613,0.8603579868125586,-0.6159000447448056,0.9992136529626745,0.10730548370740647,22.982482552257867,0.006950605810791415,7.308776145711944,0.9108208572266175,0.022688651961579653,45.96496510451574,5.6289471352396685,271.3409889963368,5.95900706289794,65.06802721088435,0.4426396408903698,0.8768568651950577,5.380952380952381,221.84432412420747,611.0340136054422,3.4761904761904763,1180.8299319727892,0.061248935885675156,0.01929209762010961,0.6848563869992441,502.06924036281185,0.014437809857722498,5.148004316688608,0.035857539323578276,223.7666718818639,619.2427200409779,1.0750923108791726,639.423349908687,0.02059636464522011,0.019353383733979528,5.271703450390855,137.128758756998,0.9549800182233098,0.976452119309262,0.02566965412134447,0.9824223665507685,614.3295713885711,0.019053562834208525,3.1454545454545455,0.02859504132231405,243.71107438016534,713.4181818181818,2.6818181818181817,1096.1272727272728,0.044941910685231706,0.02066351618978778,75.2909090909091,0.6844628099173554,0.8521274479488764,647.6538584312513,0.01848768691444931,5.820008750235052,0.7482993197278912,0.8959504132231404,0.055188177966101405,0.031217640256139288,9233.351451608067,1.2839659728788329,62.04150051531113,LIDC-IDRI-0004_R_1.nii.gz,160,6.368229021693655,0.8222659826278687,0.8222659826278687,1.25
0.796916825502608,0.7875517298245521,4.7181425969567075,5.990898652470484,6.4031242374328485,6.4031242374328485,5.830951894845301,7.0710678118654755,85.79166666666667,4.77424793603463,0.8681441836499072,108.35667447457404,1.2630209749343257,92.0,-696.2,-357.69999999999993,28750970.0,4.054479277206578,223.0,2.0414611451569975,-221.0,118.40831758034027,-542.2173913043479,-549.0,-768.0,547.0,91.34722222222223,559.0264246690499,0.18509823200843806,28750970.0,0.07112476370510398,18510.844045368616,133.6157074421387,12808.12357598452,38.28653879551114,72.91984706557209,44.607619890828694,0.24177139474318524,5.393152098780721,3.4391798113693284,13.320347759474064,0.26370206787193334,0.1674874091548043,0.9298659457213202,0.8248480328742702,-0.5041618237812381,0.9909613635124792,0.14136851296107372,11.2387319862612,0.017993916586072002,6.082601374174006,0.8456365004558318,0.04288700765413197,22.4774639725224,4.3444014645897076,29.38186673910019,5.153571738477568,27.347826086956523,0.29725897920604916,1.0070888468809074,6.543478260869565,29.86672967863894,124.71739130434783,6.217391304347826,718.8913043478261,0.6074599863422384,0.09615280584416915,0.35731884057971014,57.66817632850241,0.019554724019487636,6.175066317060682,0.07045496598840441,29.6470289418009,126.56384250157862,1.2625651983399426,147.5613961204828,0.13585038765069263,0.09432611303882428,4.179575881188798,81.69347047098812,0.9232922349265126,0.9506688963210702,0.11103378470528225,0.9645431085994224,122.47983042422888,0.09130645022010049,2.488372093023256,0.0578691184424013,29.55759870200108,151.06976744186048,6.744186046511628,736.8372093023256,0.8220733013347687,0.06273007319128898,13.186046511627907,0.30665224445646294,0.5490921795074619,101.88087604809365,0.01253997134287492,5.065572312740995,0.4673913043478261,2.1665765278528935,0.1657458893223392,0.03943354335447393,762.6144563914152,0.5217434940685947,9.164644779153447,LIDC-IDRI-0005_R_1.nii.gz,92,5.786049801588435,0.6640620231628418,0.6640620231628418,2.5
0.8900199468055233,0.7054894935264346,5.737826151539867,8.133113539166933,9.219544457292887,8.602325267042627,8.94427190999916,9.797958971132712,214.58333333333334,7.238633279492635,0.8104919929514337,213.86155519172377,0.9966363737090039,223.0,-764.6,-338.4,77039127.0,4.543872779635663,243.0,2.7007680719231835,-117.0,134.66086187134266,-563.896860986547,-587.0,-832.0,715.0,96.55558747486353,587.764355179634,0.6244894293154919,77039127.0,0.04888495646403507,27487.267389249733,207.7941114719674,48043.91377127517,702.3940733523941,138.4620652052317,47.8469664108215,0.48973250595278944,5.519386167815001,3.7393951562830496,16.262292834949246,0.2594238828182994,0.16756061307928785,0.9533307915527656,0.8555416277153344,-0.3374534907512799,0.9769035295252959,0.17608309445135367,13.601799058816663,0.005693058300600938,7.636488297178238,0.6433354765425212,0.014843765003232444,27.20359811763333,5.262266578211354,46.577257904013315,5.878117197693392,64.80269058295964,0.29059502503569345,0.9389289951537333,10.90134529147982,44.21729775382573,187.03587443946188,5.286995515695067,970.829596412556,0.09853693679150698,0.028015515157042738,0.451910812157449,80.15863228699551,0.017356464914840077,10.41157789786049,0.048719601981703504,44.375847257994764,186.9688507075548,1.133900911063783,211.9324075353303,0.030829944985950538,0.02848100359128438,4.722920669957846,196.40496992873565,0.9185568501619752,0.9582614694722318,0.04383450757726891,0.9677616387959982,180.80275083236617,0.027925143970943367,5.87603305785124,0.04856225667645653,47.586776859504134,185.11570247933884,6.404958677685951,1059.9421487603306,0.11201406356918231,0.036561875433738254,52.14049586776859,0.4309131889898231,0.6809537292113049,117.87107897153354,0.02898443907859004,5.509265304423438,0.5426008968609866,3.0084010655009905,0.14381925517139443,0.030853178285300854,1124.6890367494254,0.35011358945793397,10.270173336044925,LIDC-IDRI-0005_R_2.nii.gz,197,7.457758234801533,0.6640620231628418,0.6640620231628418,2.5
0.7583848789454312,0.7021014615185006,6.1842954614651005,8.808264617609177,10.0,8.94427190999916,8.94427190999916,10.770329614269007,231.5,6.680054695744861,0.808823363826955,225.422762081898,0.9737484323192137,240.0,-703.4,-107.80000000000001,55211422.0,4.966797738233642,351.25,1.9863359916911332,-6.0,185.48250000000002,-427.775,-436.0,-892.0,886.0,144.05772569444443,479.63276750725305,0.05564322131307804,55211422.0,0.03423611111111111,47056.14104166667,493.9679653068812,111241.0769033204,-777.6792116113825,225.568088060757,72.26120090865291,0.5161706647846697,6.810923859725644,3.9593399383160843,22.567008691288883,0.2258241354692173,0.13612773921699245,0.9513207856633407,0.8520389797067802,-0.39531800243013243,0.9895262653858806,0.14189749060431225,21.341162545364064,0.004610445106570508,7.907212106035833,0.7438649224033026,0.01303417169473676,42.68232509072813,5.55804341408855,74.45732224235248,6.123740794083791,83.05,0.3460416666666667,1.0691666666666666,8.216666666666667,75.60206597222222,452.7708333333333,4.491666666666666,2530.7375,0.03269913705045173,0.012537670514336357,0.564693287037037,233.22251620370372,0.00973614464811565,7.960604404738275,0.03429025477716039,74.90568428756973,449.21236004110835,1.1080242939718234,508.40421462937906,0.013446681284486249,0.01275513442471826,5.084924955507702,218.21145292558143,0.9395693359239954,0.9673076923076922,0.038626827734728815,0.9761499320800429,435.65883347304305,0.012617523293122702,5.611464968152866,0.03574181508377622,69.70887257089538,420.85350318471336,3.732484076433121,2022.312101910828,0.033926974937319346,0.015580650002864628,85.05095541401273,0.5417258306625016,0.7631581740976645,311.1874752300071,0.014161750506770007,5.717218265820713,0.6541666666666667,1.3956752809444604,0.06502333904657924,0.031696400108578916,1786.8774330573515,0.5025129136348127,13.257870585486398,LIDC-IDRI-0006_R_4.nii.gz,257,7.826090182887733,0.625,0.625,2.5
0.5874795103511052,0.4747354611532197,19.93090358964754,41.98317846581696,39.66106403010388,49.678969393496885,36.235341863986875,50.60632371551998,12045.166666666666,24.664257128081214,0.5320610251463139,4776.002586821122,0.3965078042496539,12087.0,-817.0,212.0,2375446262.0,5.734711698724454,633.0,2.199149687631041,784.0,343.6450058933683,-191.56449077521305,-43.0,-1202.0,1986.0,264.7231617971676,443.3159367463685,-0.53630395621619,2375446262.0,0.024547760240421802,159832.0656473435,2058.9400295402334,1469675.5567165052,-14732.851709567158,760.1169215061383,167.67090576665325,0.6368356395917777,8.939463383046292,4.614243043215403,85.11524395086107,0.24040395735020864,0.16181857172216776,0.9772004321656079,0.9091424371398814,-0.11897138951554193,0.8431039612075459,0.1644445907651511,43.710395363865004,0.001749942480049454,10.596398947842932,0.6759037993587285,0.009622742449968674,87.42079072773001,6.492515709314682,231.94695681819786,7.747694774232768,3167.2501861504097,0.262037741883876,3.4736612169257506,296.70877802597835,255.8438342917847,2008.1116075122031,9.360718126913213,23896.29395218003,0.007299077999085539,0.0016828886616603962,0.49411431046630777,841.476166091177,0.0011098658280016727,263.54599192198197,0.023066030159351127,259.3116603134647,1979.0336946489238,1.1912622469174254,2462.5394608215465,0.0018873180202673963,0.0017316212252718628,6.0657447990704565,10304.456191993539,0.9017341624050523,0.9451413152083291,0.07107717095210299,0.9604739485002486,1880.8703529971876,0.001696677289507369,112.76873404415078,0.01693478510949854,272.71462832505165,1702.017870551134,96.06442408770086,265668.27616759273,0.0386124424386229,0.002226176699635801,3782.7606247184262,0.5680673711846262,0.7821454274232267,1280.2745236498154,0.0018636772506061845,7.2378868093421325,0.5509224786961198,92.76970027771011,0.32424395986593607,0.0007765617652354247,15740.227605210894,0.47486207890754634,1.7902341093996164,LIDC-IDRI-0007_R_1.nii.gz,7748,28.264220966423782,0.78125,0.78125,2.5
0.6008409659933416,0.5318957234725463,4.9081497148397695,9.227654027365201,12.649110640673518,6.4031242374328485,11.180339887498949,12.68857754044952,140.125,5.544352559654456,0.7575907300767326,172.21060385063674,1.2289784396120373,150.0,-793.0,-454.80000000000007,60161221.0,4.143075446536736,203.25,2.173632435310665,-294.0,107.59279999999998,-620.34,-639.5,-843.0,549.0,83.01099651663137,633.3046712812614,0.2408746384767431,60161221.0,0.06391111111111111,16253.09106666667,130.90826634857098,12177.069831865965,-0.22654995147191725,73.01534413466149,30.871571512843957,0.4113684066847724,4.403285203813409,3.310532263488088,10.010230449712875,0.3050220990428789,0.2130132143734974,0.9493290926957825,0.8513988663636488,-0.3739529982969633,0.975768082890366,0.2020614830062327,10.96612398849209,0.010947323812547176,6.73560642404665,0.7064592790482008,0.025477327539693787,21.932247976984186,4.753175950035222,25.97172891187636,5.657892548003961,37.333333333333336,0.24888888888888888,1.4899555555555555,9.586666666666666,26.033955555555558,120.25333333333333,7.773333333333333,1056.7733333333333,0.29315062002099607,0.059202637388597656,0.33759346182917616,38.46161882086168,0.024752505417436982,8.985562663031947,0.06351469986533939,26.18486970022856,119.77246037568581,1.2117561318286632,146.28049075439242,0.07113407688020773,0.06010213932249528,4.373606200501352,126.93464761631344,0.8927021393144294,0.942051282051282,0.06889915746594014,0.9543417319475884,113.79933947424138,0.058438485346491,4.217391304347826,0.06112161310649023,28.42722117202269,111.0,7.072463768115942,990.4347826086956,0.31749855918504283,0.06839069854332033,20.47826086956522,0.29678638941398866,0.5432586330291644,60.89778090892825,0.04033323184398296,5.414693978793702,0.46,2.3465658475110276,0.1435913583230107,0.041023841885858545,542.6427738826482,0.30767533662079666,7.592576386895224,LIDC-IDRI-0008_R_1.nii.gz,89,6.377304460387822,0.78125,0.78125,2.5
